user_id,first_post_date,last_post_date,content_count,avg_interactions,max_interactions,total_interactions,active_days,avg_sentiment,sentiment_std,avg_title_length,avg_special_chars,post_timestamps,morning_ratio,afternoon_ratio,evening_ratio,night_ratio,viral_content_count,interaction_efficiency_viz,content_engagement_ratio,content_count_norm,content_engagement_ratio_norm,account_age_days,active_days_ratio,posting_consistency,posting_periodicity,content_stability,interaction_efficiency,creator_growth_potential,growth_potential,title_optimization,special_char_usage,sentiment_variation,content_quality_index,prime_time_ratio,time_diversity,activity_score,engagement_index,loyalty_index,viral_capability,viral_potential,influence_score,kmeans_cluster,dbscan_cluster,agg_cluster,gmm_cluster,ensemble_cluster,anomaly_score,is_anomaly,lof_anomaly,cluster_label,log_efficiency
小酥的数码星球,2025-02-24 17:03:41,2025-02-24 17:03:41,1.0,0.0,0.0,0.0,1.0,0.02972869947552681,0.0,19.0,3.0,2025-02-24 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.35710453809474246,1.0,0.982352939513841,0.8010144720257952,0.7188726847211653,0.0,0.5165386187408291,1.0,-7.213475800929758e-11,0.36470587902768176,0.6908393763892751,0.9647058790276817,0.0,0.1549615856222487,0.3958162254830705,1,-1,1,4,1,0.10066393187105815,False,False,0,0.30535341406447974
小野的生活暖暖的,2025-02-16 17:03:41,2025-02-16 17:03:41,1.0,0.0,0.0,0.0,1.0,0.5659160017967224,0.0,20.0,2.0,2025-02-16 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3780554151791944,1.0,0.982352939513841,0.7572116653237426,0.9142489300162009,0.0,0.7457921990455553,1.0,-7.213475800929758e-11,0.36470587902768176,0.9137154644543495,0.9647058790276817,0.0,0.22373765971366658,0.47032363908210656,0,-1,0,4,0,0.14391411703958007,True,True,0,0.3206733859913112
小金果,2024-09-08 17:03:41,2024-09-08 17:03:41,1.0,0.0,0.0,0.0,1.0,0.9999799728393555,0.0,34.0,0.0,2024-09-08 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.31049417879965174,1.0,0.982352939513841,0.14397237149500508,0.6949985793937281,0.0,0.6129836412426962,1.0,-7.213475800929758e-11,0.36470587902768176,0.7161383048118213,0.9647058790276817,0.0,0.18389509237280885,0.42716085779617735,2,-1,3,1,2,0.09702491226812521,False,False,0,0.27040430180247843
小金的吃吃日记,2025-07-17 16:47:57,2025-07-17 16:47:57,1.0,2287.0,2287.0,2287.0,1.0,0.890142023563385,0.0,5.0,0.0,2025-07-17 16:47:57,0.0,1.0,0.0,0.0,0.0,2287.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3896793464373246,1.0,0.982352939513841,0.5857462341454672,0.6949985793937281,0.0,0.7236289457008601,1.0,-7.213475800929758e-11,0.36470587902768176,0.7657382070175527,0.9647058790276817,0.0,0.21708868371025802,0.46312058174508064,0,-1,0,0,0,0.11725657289649677,False,False,0,0.32907303451417536
小钲悦要开心呀,2025-01-09 17:03:41,2025-01-09 17:03:41,1.0,2.0,2.0,2.0,1.0,0.02119000069797039,0.0,39.0,1.0,2025-01-09 17:03:41,0.0,1.0,0.0,0.0,0.0,2.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.30518366807242536,1.0,0.982352939513841,0.0,0.8903748246887636,0.0,0.303854941795578,1.0,-7.213475800929758e-11,0.36470587902768176,0.6227377590657756,0.9647058790276817,0.0,0.0911564825386734,0.32669403047586393,2,-1,3,1,2,-0.03231498101371422,True,False,0,0.26634377268940673
小铃,2025-03-02 17:03:41,2025-03-02 17:03:41,1.0,29.0,29.0,29.0,1.0,0.5787000060081482,0.0,40.0,0.0,2025-03-02 17:03:41,0.0,1.0,0.0,0.0,0.0,29.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.4688368276513756,1.0,0.982352939513841,0.0,0.6949985793937281,0.0,0.42456619513395877,1.0,-7.213475800929758e-11,0.36470587902768176,0.710152145859634,0.9647058790276817,0.0,0.12736985854018762,0.3659251878108377,2,-1,3,1,2,0.038608321617109864,False,False,0,0.38447081386181775
小镜静_,2024-12-26 17:03:41,2024-12-26 17:03:41,1.0,1840.0,1840.0,1840.0,1.0,0.6409479975700378,0.0,20.0,3.0,2024-12-26 17:03:41,0.0,1.0,0.0,0.0,0.0,1840.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3368880994971014,1.0,0.982352939513841,0.7572116653237426,0.7188726847211653,0.0,0.7056774492049819,1.0,-7.213475800929758e-11,0.36470587902768176,0.9383085644584681,0.9647058790276817,0.0,0.21170323476149455,0.4572863453839202,0,-1,0,4,0,0.1539973134463884,True,True,0,0.2903445994018343
小陆离_,2024-12-15 17:03:41,2025-02-26 17:03:41,3.0,605.6667,983.0,1817.0,3.0,0.7233663300673167,0.21218705072752458,9.6667,1.3333,"2025-02-26 17:03:41,2025-02-22 17:03:41,2024-12-15 17:03:41",0.0,1.0,0.0,0.0,0.0,201.8889,0.3160513743464193,0.06060606058769513,0.5827352737679936,74.0,0.04054054054054054,0.9117646975692043,0.1095890410958904,0.04054054054054054,0.16653453147757075,0.3210881708680428,0.3550591871100245,0.7901607921819365,0.955493727245599,0.4274943949586945,0.8230069498316174,1.0,-7.213475800929758e-11,0.40106951538029884,0.8755091036017182,0.3890302033520061,0.0,0.2469020849494852,0.5105699482345005,6,-1,7,2,6,-0.025387051621501233,True,False,3,0.15403741467949283
小雨,2025-07-19 15:39:22,2025-07-19 15:39:22,1.0,249.0,249.0,249.0,1.0,0.5,0.0,3.0,1.0,2025-07-19 15:39:22,0.0,1.0,0.0,0.0,0.0,249.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3717529083473169,1.0,0.982352939513841,0.4981406207413619,0.8903748246887636,0.0,0.6295051484767086,1.0,-7.213475800929758e-11,0.36470587902768176,0.8627043297260575,0.9647058790276817,0.0,0.18885154454301256,0.43253034764723136,1,-1,1,0,1,0.1502312670243401,False,False,0,0.31608941712770317
小雨天,2025-05-04 17:03:41,2025-05-04 17:03:41,1.0,0.0,0.0,0.0,1.0,0.8731499910354614,0.0,17.0,1.0,2025-05-04 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.34113105677035527,1.0,0.982352939513841,0.8886200854299007,0.8903748246887636,0.0,0.8840483003847086,1.0,-7.213475800929758e-11,0.36470587902768176,0.9264571222686826,0.9647058790276817,0.0,0.2652144901154126,0.5152568720173314,0,-1,0,4,0,0.14348890553019222,False,False,0,0.29351333015087805
小青,2025-07-19 15:48:27,2025-07-19 15:48:27,1.0,2872.0,2872.0,2872.0,1.0,0.5,0.0,3.0,1.0,2025-07-19 15:48:27,0.0,1.0,0.0,0.0,0.0,2872.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.14367546396476674,1.0,0.982352939513841,0.4981406207413619,0.8903748246887636,0.0,0.6295051484767086,1.0,-7.213475800929758e-11,0.36470587902768176,0.7382543341023864,0.9647058790276817,0.0,0.18885154454301256,0.43253034764723136,1,-1,1,0,1,0.10530549957626123,False,False,0,0.1342471673658232
小青椒～,2024-12-02 17:03:41,2024-12-02 17:03:41,1.0,5.0,5.0,5.0,1.0,0.9728720188140869,0.0,14.0,3.0,2024-12-02 17:03:41,0.0,1.0,0.0,0.0,0.0,5.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3880855569295123,1.0,0.982352939513841,0.9799714944639413,0.7188726847211653,0.0,0.8905720659997312,1.0,-7.213475800929758e-11,0.36470587902768176,0.8804895552272953,0.9647058790276817,0.0,0.2671716197999193,0.5173770958422137,0,-1,0,7,0,0.14603383725413693,False,False,0,0.32792550062404885
小靖忧郁日记,2025-04-04 17:03:41,2025-04-04 17:03:41,1.0,279.0,279.0,279.0,1.0,0.00913678016513586,0.0,28.0,2.0,2025-04-04 17:03:41,0.0,1.0,0.0,0.0,0.0,279.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.374273655561729,1.0,0.982352939513841,0.4067892117073212,0.9142489300162009,0.0,0.4433916406295526,1.0,-7.213475800929758e-11,0.36470587902768176,0.7578955719606293,0.9647058790276817,0.0,0.13301749218886577,0.3720434575969057,2,-1,1,1,2,0.07167722831801376,True,True,0,0.31792534104452286
小静吃不胖,2024-06-20 17:03:41,2024-06-20 17:03:41,1.0,2.0,2.0,2.0,1.0,0.9986339807510376,0.0,16.0,0.0,2024-06-20 17:03:41,0.0,1.0,0.0,0.0,0.0,2.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2029493250258359,1.0,0.982352939513841,0.9324228921319533,0.6949985793937281,0.0,0.8753518174255731,1.0,-7.213475800929758e-11,0.36470587902768176,0.9266189486332679,0.9647058790276817,0.0,0.26260554522767193,0.5124305150556123,0,-1,0,7,0,0.14428239403004617,False,False,0,0.18477631226976027
小静美女,2024-09-21 17:03:41,2024-09-21 17:03:41,1.0,231.0,231.0,231.0,1.0,0.9284939765930176,0.0,9.0,0.0,2024-09-21 17:03:41,0.0,1.0,0.0,0.0,0.0,231.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.1842725537182489,1.0,0.982352939513841,0.760957460953678,0.6949985793937281,0.0,0.7948166723134745,1.0,-7.213475800929758e-11,0.36470587902768176,0.8159881335249348,0.9647058790276817,0.0,0.23844500169404234,0.4862565928941803,0,-1,0,0,0,0.1463213721324143,False,False,0,0.16912870736762822
小韩（国服马超）,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,212.0,212.0,212.0,1.0,0.5802779793739319,0.0,10.0,0.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,0.0,212.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3216836556686922,1.0,0.982352939513841,0.8047602676557306,0.6949985793937281,0.0,0.6933456088077969,1.0,-7.213475800929758e-11,0.36470587902768176,0.8700943071430158,0.9647058790276817,0.0,0.20800368264233907,0.4532784972548351,1,-1,1,0,1,0.16887929461530488,False,False,0,0.2789064205620834
小颖颖,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,153.0,153.0,153.0,1.0,0.9053850173950195,0.0,18.0,3.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,153.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2733542399244707,1.0,0.982352939513841,0.844817278727848,0.7188726847211653,0.0,0.8230249936146775,1.0,-7.213475800929758e-11,0.36470587902768176,0.8658055382834691,0.9647058790276817,0.0,0.24690749808440324,0.49542429731707127,0,-1,0,7,0,0.16230551889586292,False,False,0,0.24165455260443863
小飞猪_,2024-11-27 17:03:41,2024-11-27 17:03:41,1.0,455.0,455.0,455.0,1.0,0.4737670123577118,0.0,17.0,1.0,2024-11-27 17:03:41,0.0,1.0,0.0,0.0,0.0,455.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.35052050366455145,1.0,0.982352939513841,0.8886200854299007,0.8903748246887636,0.0,0.7509206408254587,1.0,-7.213475800929758e-11,0.36470587902768176,0.859844165847597,0.9647058790276817,0.0,0.22527619224763762,0.4719903826605752,0,-1,0,4,0,0.17216530763218535,False,False,0,0.3004900764118859
小饼干,2025-02-13 17:03:41,2025-02-13 17:03:41,1.0,1.0,1.0,1.0,1.0,0.5902439951896667,0.0,4.0,0.0,2025-02-13 17:03:41,0.0,1.0,0.0,0.0,0.0,1.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.25096715233920586,1.0,0.982352939513841,0.5419434274434145,0.6949985793937281,0.0,0.6090620006756031,1.0,-7.213475800929758e-11,0.36470587902768176,0.8162802332545305,0.9647058790276817,0.0,0.18271860020268094,0.42588632461187204,1,-1,1,0,1,0.14196018321795922,False,False,0,0.22391697401711283
小马会飞Jenny,2025-07-19 16:14:05,2025-07-19 16:14:05,1.0,454.0,454.0,454.0,1.0,0.9778820276260376,0.0,15.0,3.0,2025-07-19 16:14:05,0.0,1.0,0.0,0.0,0.0,454.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2964231835198221,1.0,0.982352939513841,0.976225698834006,0.7188726847211653,0.0,0.8909934703937363,1.0,-7.213475800929758e-11,0.36470587902768176,0.9241081720154154,0.9647058790276817,0.0,0.2672980411181209,0.5175140522702654,0,-1,0,7,0,0.15671020747975328,False,False,0,0.2596090751242935
小马哥Fitness Marshall,2025-01-12 17:03:41,2025-01-12 17:03:41,1.0,2007.0,2007.0,2007.0,1.0,0.5736129879951477,0.0,12.0,1.0,2025-01-12 17:03:41,0.0,1.0,0.0,0.0,0.0,2007.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3016382643771683,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.7854512312479157,1.0,-7.213475800929758e-11,0.36470587902768176,0.8554663703391572,0.9647058790276817,0.0,0.2356353693743747,0.4832128245478737,0,-1,0,0,0,0.16433704352928785,False,False,0,0.2636236744447655
小马奔腾No.1,2025-02-02 17:03:41,2025-02-02 17:03:41,1.0,122.0,122.0,122.0,1.0,0.03211449831724167,0.0,27.0,2.0,2025-02-02 17:03:41,0.0,1.0,0.0,0.0,0.0,122.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.37069411921722395,1.0,0.982352939513841,0.4505920184093739,0.9142489300162009,0.0,0.4656518155809388,1.0,-7.213475800929758e-11,0.36470587902768176,0.6749585569845322,0.9647058790276817,0.0,0.13969554467428164,0.37927801445610615,2,-1,1,1,2,0.07443229307901705,False,False,0,0.31531726789597225
小马煮厨,2024-10-16 17:03:41,2024-10-16 17:03:41,1.0,293.0,293.0,293.0,1.0,0.12235400080680847,0.0,39.0,2.0,2024-10-16 17:03:41,0.0,1.0,0.0,0.0,0.0,293.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.24146695490818312,1.0,0.982352939513841,0.0,0.9142489300162009,0.0,0.34553431027433645,1.0,-7.213475800929758e-11,0.36470587902768176,0.6817483456892356,0.9647058790276817,0.0,0.10366029308230093,0.3402398252314604,2,-1,3,1,2,0.010506890659085721,False,False,0,0.21629370854231747
小马驾驾,2024-08-11 17:03:41,2024-08-11 17:03:41,1.0,0.0,0.0,0.0,1.0,0.6759759783744812,0.0,5.0,0.0,2024-08-11 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3273920873467143,1.0,0.982352939513841,0.5857462341454672,0.6949985793937281,0.0,0.6522402639712256,1.0,-7.213475800929758e-11,0.36470587902768176,0.8336637407317504,0.9647058790276817,0.0,0.19567207919136767,0.4399192601829494,1,-1,0,0,1,0.14390596135545947,False,False,0,0.283216180695433
小马🐎,2024-06-25 17:03:41,2024-06-25 17:03:41,1.0,54.0,54.0,54.0,1.0,0.9810979962348938,0.0,8.0,0.0,2024-06-25 17:03:41,0.0,1.0,0.0,0.0,0.0,54.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2753873581443158,1.0,0.982352939513841,0.7171546542516253,0.6949985793937281,0.0,0.7977504099600824,1.0,-7.213475800929758e-11,0.36470587902768176,0.8505834351014439,0.9647058790276817,0.0,0.23932512298802472,0.48721005762932784,0,-1,0,0,0,0.15463017602377183,False,False,0,0.24324994277864995
小骨啊骨,2024-12-06 17:03:41,2024-12-06 17:03:41,1.0,2657.0,2657.0,2657.0,1.0,0.4545530080795288,0.0,21.0,3.0,2024-12-06 17:03:41,0.0,1.0,0.0,0.0,0.0,2657.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.34707355472890283,1.0,0.982352939513841,0.71340885862169,0.7188726847211653,0.0,0.6289448504741281,1.0,-7.213475800929758e-11,0.36470587902768176,0.7608869248343333,0.9647058790276817,0.0,0.18868345514223842,0.4323482507963927,1,-1,1,4,1,0.1460435005588106,False,False,0,0.29793450226913193
小高不糕冷,2024-12-17 17:03:41,2024-12-17 17:03:41,1.0,89.0,89.0,89.0,1.0,0.6720730066299438,0.0,11.0,0.0,2024-12-17 17:03:41,0.0,1.0,0.0,0.0,0.0,89.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.25050828919848783,1.0,0.982352939513841,0.8485630743577833,0.6949985793937281,0.0,0.7385448867938185,1.0,-7.213475800929758e-11,0.36470587902768176,0.879377759804822,0.9647058790276817,0.0,0.22156346603814553,0.4679682626002921,0,-1,0,0,0,0.1688894562938742,False,False,0,0.22355010002087425
小鬼大大酱,2024-06-27 17:03:41,2025-03-09 17:03:41,2.0,162.5,184.0,325.0,2.0,0.9943079948425293,0.005196988582611084,21.0,3.0,"2024-06-27 17:03:41,2025-03-09 17:03:41",0.0,1.0,0.0,0.0,0.0,81.25,0.2680449408951331,0.030303030293847566,0.4942210497823792,256.0,0.0078125,0.9117646975692043,0.0,0.0078125,0.39797419645133947,0.19798111827274653,0.28368724865021416,0.71340885862169,0.7188726847211653,0.010470400913312545,0.8088631793951282,1.0,-7.213475800929758e-11,0.3828876972039903,0.8559261344429894,0.36939337902768177,0.0,0.24265895381853844,0.4983974652691796,6,-1,7,2,6,0.019198922062445,False,False,3,0.33502418616727114
小魚、、,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,500.0,500.0,500.0,1.0,0.05828839913010597,0.0,6.0,0.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,500.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.19402015792305466,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.4609453397904513,1.0,-7.213475800929758e-11,0.36470587902768176,0.6730855822762312,0.9647058790276817,0.0,0.1382836019371354,0.3777484098241978,1,-1,1,0,1,0.07478130402227179,False,False,0,0.1773258975105248
小鱼仔,2025-02-20 17:03:41,2025-02-20 17:03:41,1.0,563.0,563.0,563.0,1.0,0.48369100689888,0.0,10.0,1.0,2025-02-20 17:03:41,0.0,1.0,0.0,0.0,0.0,563.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2719317203061346,1.0,0.982352939513841,0.8047602676557306,0.8903748246887636,0.0,0.7262753664144581,1.0,-7.213475800929758e-11,0.36470587902768176,0.7339877455378525,0.9647058790276817,0.0,0.21788260992433742,0.463980668477,1,-1,1,0,1,0.16138757058480718,False,False,0,0.2405367844725499
小鱼喵喵,2024-10-08 17:03:41,2024-10-08 17:03:41,1.0,141.0,141.0,141.0,1.0,0.014506099745631218,0.0,25.0,8.0,2024-10-08 17:03:41,0.0,1.0,0.0,0.0,0.0,141.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.30275220790456725,1.0,0.982352939513841,0.5381976318134792,0.0,0.0,0.18423457718637015,1.0,-7.213475800929758e-11,0.36470587902768176,0.5028068667412228,0.9647058790276817,0.0,0.055270373155911046,0.28781741197787136,2,-1,3,1,2,-0.0359056385785993,True,True,0,0.2644791096087193
小鱼条,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,6179.0,6179.0,6179.0,1.0,0.4930669963359833,0.0,11.0,1.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,1.0,6179.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.27248081729924994,1.0,0.982352939513841,0.8485630743577833,0.8903748246887636,0.0,0.7440016317941768,1.0,-7.213475800929758e-11,0.36470587902768176,0.7758245913819188,0.9647058790276817,1.0,0.923200489538253,0.6447417047254085,4,-1,4,3,4,0.037047895132014064,False,False,1,0.24096839451496566
小鱼爱吃甜品,2024-08-20 17:03:41,2024-08-20 17:03:41,1.0,0.0,0.0,0.0,1.0,0.4737670123577118,0.0,6.0,0.0,2024-08-20 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.43063187357065447,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.59943821086632,1.0,-7.213475800929758e-11,0.36470587902768176,0.7435072875896283,0.9647058790276817,0.0,0.179831463259896,0.4227585929238551,1,-1,1,0,1,0.13297281815035727,False,False,0,0.358116216306008
小鱼腩腩,2024-07-29 17:03:41,2024-07-29 17:03:41,1.0,194.0,194.0,194.0,1.0,0.9556329846382141,0.0,12.0,1.0,2024-07-29 17:03:41,0.0,1.0,0.0,0.0,0.0,194.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.23704959256125369,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.9127912301289379,1.0,-7.213475800929758e-11,0.36470587902768176,0.9622453540297318,0.9647058790276817,0.0,0.2738373690386814,0.5245983241842059,0,-1,0,7,0,0.14104347890361013,False,False,0,0.212729183602083
小鱼饼饼子,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,280.0,280.0,280.0,1.0,0.19381999969482422,0.0,15.0,3.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,280.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.25254248416300923,1.0,0.982352939513841,0.976225698834006,0.7188726847211653,0.0,0.6296394610833319,1.0,-7.213475800929758e-11,0.36470587902768176,0.7620915142567115,0.9647058790276817,0.0,0.18889183832499956,0.43257399924438394,1,-1,1,4,1,0.1528270786528826,False,False,0,0.2251754728930544
小鲨鱼,2024-12-16 17:03:41,2024-12-16 17:03:41,1.0,0.0,0.0,0.0,1.0,0.6260160207748413,0.0,11.0,0.0,2024-12-16 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.35333778804060845,1.0,0.982352939513841,0.8485630743577833,0.6949985793937281,0.0,0.7231925581754509,1.0,-7.213475800929758e-11,0.36470587902768176,0.870639252345889,0.9647058790276817,0.0,0.21695776745263526,0.4629787557993226,0,-1,0,0,0,0.15062297298766025,False,False,0,0.30257397659573615
小鲸爱图,2025-04-21 17:03:41,2025-04-21 17:03:41,1.0,0.0,0.0,0.0,1.0,0.9664289951324463,0.0,16.0,1.0,2025-04-21 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.33536844861946896,1.0,0.982352939513841,0.9324228921319533,0.8903748246887636,0.0,0.9297422373177211,1.0,-7.213475800929758e-11,0.36470587902768176,0.9014939282388217,0.9647058790276817,0.0,0.27892267119531633,0.5301074015205605,0,-1,0,7,0,0.14074226949900726,False,False,0,0.28920724524882935
小鸽子大卡子,2025-07-19 15:27:42,2025-07-19 15:27:42,1.0,1.0,1.0,1.0,1.0,0.9623720049858093,0.0,21.0,2.0,2025-07-19 15:27:42,0.0,1.0,0.0,0.0,0.0,1.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2922442109648995,1.0,0.982352939513841,0.71340885862169,0.9142489300162009,0.0,0.8633432645412334,1.0,-7.213475800929758e-11,0.36470587902768176,0.8812482562239872,0.9647058790276817,0.0,0.25900297936237004,0.508527735368202,0,-1,0,7,0,0.14778016042066178,False,False,0,0.25638040527349126
小鹿和她的厨房,2025-07-19 16:02:08,2025-07-19 16:02:08,1.0,4334.0,4334.0,4334.0,1.0,0.9977800250053406,0.0,19.0,5.0,2025-07-19 16:02:08,0.0,1.0,0.0,0.0,1.0,4334.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.14203108278508064,1.0,0.982352939513841,0.8010144720257952,0.3281201941310943,0.0,0.7089715637207433,1.0,-7.213475800929758e-11,0.36470587902768176,0.8078856850649292,0.9647058790276817,1.0,0.9126914691162229,0.6333569326015427,4,-1,4,3,4,-0.00596158326554741,True,True,1,0.13280832871375284
小麦,2024-11-18 17:03:41,2024-11-18 17:03:41,1.0,642000.0,642000.0,642000.0,1.0,0.8851580023765564,0.0,9.0,2.0,2024-11-18 17:03:41,0.0,1.0,0.0,0.0,1.0,642000.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3448937036279399,1.0,0.982352939513841,0.760957460953678,0.9142489300162009,0.0,0.8534547977821451,1.0,-7.213475800929758e-11,0.36470587902768176,0.9183834835023235,0.9647058790276817,1.0,0.9560364393346434,0.6803139836714982,4,-1,4,3,4,-0.020080003540532188,True,True,1,0.2963149791708114
小黄Yvonne,2024-08-23 17:03:41,2024-08-23 17:03:41,1.0,413.0,413.0,413.0,1.0,0.6127189993858337,0.0,13.0,1.0,2024-08-23 17:03:41,0.0,1.0,0.0,0.0,0.0,413.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3253503095892127,1.0,0.982352939513841,0.9361686877618887,0.8903748246887636,0.0,0.8130875039454953,1.0,-7.213475800929758e-11,0.36470587902768176,0.886142083536952,0.9647058790276817,0.0,0.24392625118364858,0.49219461317458707,0,-1,0,0,0,0.1696316640006415,False,False,0,0.2816768090903694
小黄美食日记,2024-10-20 17:03:41,2024-10-20 17:03:41,1.0,0.0,0.0,0.0,1.0,0.3950200080871582,0.0,6.0,0.0,2024-10-20 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.40637093096659593,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.573189209442802,1.0,-7.213475800929758e-11,0.36470587902768176,0.8689807712225814,0.9647058790276817,0.0,0.17195676283284062,0.41422766746121176,1,-1,1,0,1,0.1279503636268955,True,True,0,0.3410125786272285
小黎,2025-04-17 17:03:41,2025-04-17 17:03:41,1.0,268.0,268.0,268.0,1.0,0.7750179767608643,0.0,15.0,1.0,2025-04-17 17:03:41,0.0,1.0,0.0,0.0,0.0,268.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.32079108640633075,1.0,0.982352939513841,0.976225698834006,0.8903748246887636,0.0,0.8805395000945446,1.0,-7.213475800929758e-11,0.36470587902768176,0.9150877527587042,0.9647058790276817,0.0,0.2641618500283634,0.5141165119230281,0,-1,0,0,0,0.15605757900473477,False,False,0,0.2782308649686126
